40 15 10 15 25 35 25 25 25 25 35 15 15 100 100 100 100 100
10.44 3.00 7.07 5.00 12.21 14.14 11.18 52.20 47.43 48.10 43.46 53.85 44.72 50.54 51.48 47.17 47.17 82.23 76.90 72.03 81.39 71.59 81.05 71.20 38.08 41.40 63.89 88.06 21.95 48.85 19.42 41.59 86.15 33.30 27.31
10.00 5.39 10.20 4.00 7.00 8.60 41.76 37.00 37.70 33.11 43.46 34.48 40.31 41.34 37.20 37.20 73.38 68.01 63.25 72.28 62.64 71.81 62.10 30.81 31.83 55.54 77.62 22.02 41.34 22.80 34.83 76.90 25.06 22.02
5.39 2.00 10.77 12.21 8.60 51.42 46.57 47.13 42.38 52.81 43.46 49.24 50.09 45.65 45.65 82.97 77.62 72.80 82.00 72.28 81.58 71.81 39.36 39.66 64.85 87.32 24.60 50.09 22.36 43.05 86.68 31.11 24.60
5.00 5.39 7.07 5.00 46.10 41.23 41.76 37.00 47.43 38.08 43.86 44.72 40.31 40.31 78.75 73.38 68.62 77.62 68.01 77.13 67.45 36.06 34.41 60.93 82.00 24.74 46.65 24.02 40.00 82.23 26.25 20.88
10.20 11.18 7.07 50.99 46.10 46.57 41.76 52.20 42.72 48.47 49.24 44.72 44.72 83.52 78.16 73.38 82.46 72.80 82.00 72.28 40.31 38.59 65.55 86.88 26.40 51.00 24.33 44.10 87.10 29.73 22.83
3.00 5.83 40.79 35.90 36.40 31.62 42.06 32.70 38.48 39.36 34.99 34.99 74.67 69.29 64.62 73.38 63.91 72.80 63.25 33.30 29.21 57.25 76.69 26.02 43.60 26.68 37.48 77.88 21.63 18.03
5.00 40.31 35.36 35.69 30.81 41.23 31.62 37.34 38.08 33.54 33.54 75.77 70.38 65.80 74.33 65.00 73.68 64.26 35.36 27.46 58.67 76.12 29.02 45.45 29.61 39.62 78.75 19.21 15.03
45.28 40.31 40.61 35.69 46.10 36.40 42.06 42.72 38.08 38.08 80.41 75.03 70.38 79.06 69.64 78.45 68.95 39.05 31.76 63.06 81.05 29.61 49.41 29.02 43.19 83.52 22.67 16.16
5.00 5.39 10.20 5.00 11.18 9.43 11.18 14.14 14.14 45.34 40.61 37.74 42.43 36.06 41.04 34.41 33.54 19.72 35.74 35.90 51.74 34.37 57.20 36.40 45.45 29.73 40.26
2.00 5.39 7.07 7.07 8.00 10.00 11.18 11.18 48.80 43.86 40.61 46.10 39.05 44.82 37.54 31.62 15.62 37.58 40.79 48.08 34.00 53.26 34.93 49.41 25.08 35.44
5.00 5.83 5.83 6.00 8.00 9.43 9.43 50.21 45.34 42.20 47.42 40.61 46.10 39.05 33.53 14.42 39.40 40.45 49.52 36.00 54.56 36.88 50.61 24.35 34.93
10.44 3.00 7.81 9.43 8.00 8.00 53.81 48.80 45.34 51.22 43.86 50.00 42.43 32.39 10.63 41.68 45.40 46.23 36.35 50.91 36.12 54.64 19.70 30.08
10.00 5.83 7.07 11.18 11.18 49.20 44.65 42.06 46.10 40.31 44.60 38.59 38.08 17.72 40.52 35.13 55.15 39.32 60.31 41.11 48.80 28.44 39.32
5.83 7.07 5.00 5.00 55.87 50.93 47.63 53.15 46.10 51.86 44.60 35.36 8.60 44.29 45.10 48.60 39.32 53.08 39.12 56.40 18.68 29.43
2.00 5.39 5.39 54.67 50.00 47.17 51.66 45.49 50.21 43.83 39.29 12.17 44.94 40.00 54.04 42.00 58.69 42.76 54.49 23.09 34.06
5.00 5.00 56.22 51.61 48.88 53.15 47.17 51.66 45.49 41.23 12.00 46.82 40.05 55.61 44.00 60.14 44.72 55.87 23.00 34.00
0.00 59.46 54.67 51.61 56.57 50.00 55.17 48.41 40.31 7.00 48.75 45.04 52.70 44.28 56.85 44.10 59.55 18.00 29.00
59.46 54.67 51.61 56.57 50.00 55.17 48.41 40.31 7.00 48.75 45.04 52.70 44.28 56.85 44.10 59.55 18.00 29.00
5.39 10.20 4.00 10.77 6.00 11.66 45.18 64.38 19.00 42.30 69.00 35.00 76.00 43.00 7.07 72.80 81.84
5.00 5.39 5.39 6.40 6.40 40.05 59.40 14.14 41.23 64.03 30.07 71.03 38.05 10.44 67.62 76.55
10.20 2.00 10.77 4.00 35.06 55.97 9.22 42.72 59.03 25.08 66.03 33.06 15.30 63.78 72.42
10.00 2.00 10.20 45.00 61.72 19.42 38.33 69.12 35.23 76.11 43.19 5.10 70.46 79.76
10.20 2.00 35.00 54.49 9.85 40.85 59.14 25.32 66.12 33.24 15.03 62.48 71.28
10.00 45.04 60.44 19.92 36.35 69.26 35.51 76.24 43.42 5.10 69.34 78.77
35.06 53.04 10.82 39.00 59.30 25.71 66.27 33.54 15.03 61.22 70.18
161 191
84 114
113 143
61 91
139 169
105 135
102 132
95 125
123 153
89 119
86 116
111 141
49 79
36 66
103 133
154 184
159 189
159 189
79 109
48 78
119 149
155 185
106 136
89 119
108 138
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
40.05 26.31 62.80 24.33 10.77 31.26 4.47 50.01 42.06 46.65 0 0 0 0 0
20 30 10 40 20 20 20 10 20 30 40 20 10 10 20 20 20 20 20 40 10 10 40 30 10
