40 15 10 25 25 25 35 25 25 35 25 25 35 100 100 100 100 100
10.44 3.00 7.07 5.00 12.21 14.14 11.18 52.20 47.43 48.10 43.46 53.85 44.72 50.54 51.48 47.17 82.23 76.90 72.03 81.39 71.59 81.05 71.20 80.62 38.08 50.70 55.36 24.84 86.31 27.59 44.28 85.02 26.87 57.25 85.29
10.00 5.39 10.20 4.00 7.00 8.60 41.76 37.00 37.70 33.11 43.46 34.48 40.31 41.34 37.20 73.38 68.01 63.25 72.28 62.64 71.81 62.10 71.20 30.81 43.05 47.41 22.80 75.95 24.17 37.20 75.01 23.77 49.19 75.11
5.39 2.00 10.77 12.21 8.60 51.42 46.57 47.13 42.38 52.81 43.46 49.24 50.09 45.65 82.97 77.62 72.80 82.00 72.28 81.58 71.81 81.05 39.36 51.89 56.46 27.20 85.84 29.73 45.65 85.01 29.07 58.31 85.09
5.00 5.39 7.07 5.00 46.10 41.23 41.76 37.00 47.43 38.08 43.86 44.72 40.31 78.75 73.38 68.62 77.62 68.01 77.13 67.45 76.49 36.06 48.37 52.77 26.40 80.62 28.30 42.44 80.06 27.78 54.56 80.02
10.20 11.18 7.07 50.99 46.10 46.57 41.76 52.20 42.72 48.47 49.24 44.72 83.52 78.16 73.38 82.46 72.80 82.00 72.28 81.39 40.31 52.77 57.27 28.84 85.59 31.24 46.65 85.05 30.61 59.09 85.02
3.00 5.83 40.79 35.90 36.40 31.62 42.06 32.70 38.48 39.36 34.99 74.67 69.29 64.62 73.38 63.91 72.80 63.25 72.03 33.30 45.22 49.40 26.68 75.43 27.86 39.70 75.17 27.51 51.11 75.00
5.00 40.31 35.36 35.69 30.81 41.23 31.62 37.34 38.08 33.54 75.77 70.38 65.80 74.33 65.00 73.68 64.26 72.80 35.36 47.01 51.04 29.61 75.17 30.68 41.73 75.43 30.36 52.70 75.06
45.28 40.31 40.61 35.69 46.10 36.40 42.06 42.72 38.08 80.41 75.03 70.38 79.06 69.64 78.45 68.95 77.62 39.05 51.04 55.23 31.02 80.16 32.65 45.45 80.40 32.20 56.94 80.06
5.00 5.39 10.20 5.00 11.18 9.43 11.18 14.14 45.34 40.61 37.74 42.43 36.06 41.04 34.41 39.05 33.54 34.13 34.06 48.08 35.00 45.34 35.44 37.34 46.01 34.23 35.90
2.00 5.39 7.07 7.07 8.00 10.00 11.18 48.80 43.86 40.61 46.10 39.05 44.82 37.54 43.01 31.62 34.06 34.71 44.69 40.00 42.20 34.37 42.06 42.80 35.17 40.79
5.00 5.83 5.83 6.00 8.00 9.43 50.21 45.34 42.20 47.42 40.61 46.10 39.05 44.20 33.53 36.06 36.67 46.23 40.05 43.83 36.35 42.72 44.41 37.11 41.23
10.44 3.00 7.81 9.43 8.00 53.81 48.80 45.34 51.22 43.86 50.00 42.43 48.26 32.39 36.67 37.95 43.27 45.04 41.18 36.00 47.43 41.68 38.63 46.10
10.00 5.83 7.07 11.18 49.20 44.65 42.06 46.10 40.31 44.60 38.59 42.43 38.08 39.12 39.05 51.74 35.36 49.20 40.26 39.36 49.82 39.20 37.34
5.83 7.07 5.00 55.87 50.93 47.63 53.15 46.10 51.86 44.60 50.00 35.36 39.62 40.80 45.79 45.28 43.83 39.00 48.47 44.29 41.44 46.84
2.00 5.39 54.67 50.00 47.17 51.66 45.49 50.21 43.83 48.10 39.29 42.05 42.58 51.04 40.79 48.88 42.30 45.18 49.40 42.95 43.08
5.00 56.22 51.61 48.88 53.15 47.17 51.66 45.49 49.50 41.23 44.05 44.55 52.70 41.23 50.61 44.28 46.14 51.11 44.91 43.86
59.46 54.67 51.61 56.57 50.00 55.17 48.41 53.15 40.31 44.55 45.61 50.12 46.10 48.33 44.00 50.54 48.75 46.17 48.47
5.39 10.20 4.00 10.77 6.00 11.66 9.00 45.18 33.00 28.00 64.00 34.37 60.00 40.00 21.59 61.00 26.00 26.48
5.00 5.39 5.39 6.40 6.40 8.60 40.05 28.07 23.09 59.03 33.53 55.04 35.06 21.47 56.04 21.10 26.00
10.20 2.00 10.77 4.00 12.21 35.06 23.09 18.11 54.04 35.34 50.04 30.07 24.21 51.04 16.12 28.30
10.00 2.00 10.20 5.00 45.00 33.24 28.28 64.12 30.41 60.13 40.20 17.72 61.13 26.31 22.56
10.20 2.00 11.18 35.00 23.35 18.44 54.15 33.54 50.16 30.27 22.67 51.16 16.49 26.63
10.00 3.00 45.04 33.54 28.64 64.28 28.44 60.30 40.45 15.81 61.29 26.68 20.62
10.44 35.06 23.77 18.97 54.33 31.76 50.36 30.59 21.21 51.35 17.09 25.00
45.28 34.21 29.41 64.63 25.50 60.67 41.00 13.00 61.66 27.51 17.72
161 191
0 199
113 143
61 91
0 189
105 135
102 132
95 125
0 196
0 198
86 116
111 141
0 191
36 66
103 133
154 184
159 189
0 184
48 78
119 149
0 185
0 195
89 119
0 194
0 184
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
0 240
12.65 17.46 19.42 58.31 15.52 6.40 52.81 16.49 19.42 54.63 0 0 0 0 0
20 30 10 40 20 20 20 10 20 30 40 20 10 10 20 20 20 20 40 10 10 40 30 10 20
