40 15 10 15 15 25 15 25 15 15 15 35 15 100 100 100 100 100
2.00 3.61 3.00 4.24 5.10 5.39 7.00 7.28 10.20 10.05 26.25 24.04 28.60 27.73 30.23 27.89 30.81 32.31 23.43 21.93 23.35 21.40 26.91 25.61 18.68 30.59 30.00 1.00 30.81 12.00 32.31 32.70 34.00 55.36 34.99
5.00 3.61 5.83 5.10 6.40 7.28 7.00 10.77 10.05 25.00 23.54 27.46 26.93 29.15 27.46 30.41 31.62 25.00 23.43 24.76 22.67 28.28 26.91 20.62 31.05 30.07 3.00 31.32 14.00 31.62 31.95 34.99 57.28 36.06
2.00 1.00 3.61 2.00 4.47 5.66 7.00 7.62 25.50 21.93 27.59 26.08 29.07 25.63 28.46 30.41 20.00 18.44 19.80 17.80 23.35 22.02 16.12 27.29 27.07 3.16 27.46 10.44 30.41 30.89 30.41 52.63 31.38
3.00 2.24 2.83 4.00 4.47 7.28 7.07 24.04 21.19 26.25 25.06 27.80 25.00 27.89 29.55 21.63 20.00 21.26 19.10 24.76 23.35 18.11 27.66 27.00 3.16 27.89 12.37 29.55 29.97 31.38 54.57 32.45
4.47 2.24 5.00 6.40 7.07 8.06 26.25 22.36 28.28 26.63 29.73 26.00 28.79 30.89 19.21 17.69 19.10 17.20 22.67 21.40 15.13 27.17 27.17 3.61 27.29 9.49 30.89 31.38 29.97 51.66 30.89
3.00 2.24 2.24 5.83 5.00 21.93 18.97 24.08 22.83 25.61 22.80 25.71 27.31 21.47 19.72 20.81 18.44 24.21 22.67 19.00 25.96 25.02 5.39 26.25 13.93 27.31 27.73 30.23 55.11 31.40
2.83 4.47 5.00 5.83 24.21 20.12 26.17 24.41 27.59 23.77 26.57 28.65 18.87 17.20 18.44 16.28 21.93 20.52 16.00 25.32 25.08 5.10 25.50 11.18 28.65 29.15 28.65 52.17 29.68
2.00 3.61 3.16 21.40 17.46 23.35 21.63 24.76 21.19 24.04 25.94 19.70 17.89 18.87 16.40 22.20 20.62 18.11 23.77 23.00 7.07 24.04 13.89 25.94 26.42 28.02 53.76 29.21
5.00 3.16 19.85 16.76 21.93 20.59 23.43 20.62 23.54 25.08 21.54 19.70 20.59 18.03 23.85 22.20 20.10 24.35 23.09 7.62 24.70 15.65 25.08 25.50 29.21 55.73 30.48
3.00 21.47 15.81 23.02 20.52 24.21 19.24 21.93 24.41 16.76 14.87 15.65 13.04 18.87 17.20 16.76 20.40 20.10 10.05 20.62 14.14 24.41 25.00 24.41 51.35 25.61
18.87 14.32 20.62 18.60 21.93 18.03 20.88 22.83 19.65 17.72 18.38 15.65 21.47 19.72 19.65 21.19 20.02 10.20 21.54 16.40 22.83 23.32 26.25 54.33 27.59
10.44 3.00 7.07 5.00 12.21 14.14 11.18 35.36 33.38 33.14 30.15 35.00 33.00 38.08 25.08 19.72 26.91 26.00 35.23 11.18 10.77 34.48 70.11 36.40
10.00 5.39 10.20 4.00 7.00 8.60 26.25 24.35 23.77 20.88 25.18 23.19 30.81 14.76 9.90 24.35 15.65 29.83 8.60 9.22 24.04 60.41 25.96
5.39 2.00 10.77 12.21 8.60 35.90 33.96 33.54 30.59 35.13 33.14 39.36 24.04 18.38 29.21 25.00 37.01 8.60 8.06 33.73 70.35 35.69
5.00 5.39 7.07 5.00 31.62 29.73 29.12 26.25 30.41 28.44 36.06 18.68 13.00 28.18 19.65 34.66 5.00 5.10 28.44 65.62 30.41
10.20 11.18 7.07 36.40 34.48 33.96 31.05 35.36 33.38 40.31 23.54 17.72 30.81 24.52 38.29 7.07 6.40 33.38 70.58 35.36
3.00 5.83 27.73 25.94 25.08 22.36 25.96 24.04 33.30 13.34 7.62 28.16 14.32 33.02 5.83 6.71 23.19 61.00 25.18
5.00 29.15 27.46 26.42 23.85 26.93 25.08 35.36 13.00 7.00 31.05 14.00 35.51 5.00 6.00 23.00 61.61 25.00
33.54 31.76 30.87 28.18 31.62 29.73 39.05 18.00 12.00 32.70 19.00 38.42 0.00 1.00 28.00 66.49 30.00
2.00 2.83 5.39 5.00 5.39 10.00 19.21 23.43 22.67 18.60 16.16 33.54 34.44 15.13 35.01 15.00
2.00 3.61 5.39 5.00 10.20 18.03 21.93 21.21 17.49 15.52 31.76 32.65 15.00 37.01 15.13
3.00 3.61 3.00 12.17 16.40 20.62 22.67 15.81 17.46 30.87 31.78 13.00 37.01 13.15
5.83 4.24 13.00 14.76 18.38 20.81 14.32 17.03 28.18 29.07 13.34 40.01 13.93
2.00 15.00 15.62 20.59 26.25 14.87 20.88 31.62 32.57 10.20 35.23 10.00
15.13 14.14 18.87 25.00 13.45 20.40 29.73 30.68 10.00 37.22 10.20
78 140
499 553
863 931
584 656
950 1026
683 741
0 1130
1057 1125
958 1040
779 845
869 941
176 228
1042 1106
263 327
0 1109
358 416
633 711
0 1110
455 513
0 1136
11 73
0 1133
13 70
0 1131
158 232
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
0 1236
27.73 30.81 17.72 27.31 7.81 39.05 39.82 25.08 36.69 25.00 0 0 0 0 0
10 30 10 10 10 20 20 20 10 10 10 20 30 10 40 40 20 20 10 10 20 20 10 10 40
