40 15 10 35 35 15 15 25 15 35 15 15 25 100 100 100 100 100
32.56 14.56 32.20 32.20 24.84 21.02 31.58 17.80 15.56 26.40 16.64 26.40 46.87 45.35 42.45 40.71 22.85 28.23 16.49 29.27 39.20 46.17 27.78 37.64 15.23 45.88 44.41 37.95 36.22 24.52 36.06 44.72 37.64 37.11 25.63
34.41 20.22 23.85 16.40 36.25 36.07 47.42 43.29 50.29 23.43 9.43 21.19 13.00 25.18 32.70 27.46 47.42 49.03 10.44 12.21 23.32 34.99 30.15 18.00 13.89 12.00 53.25 41.04 40.36 42.43 18.44 52.43 50.80 50.80
25.00 42.72 33.54 35.36 45.04 15.00 29.15 40.31 11.18 32.02 53.15 47.17 51.48 52.20 35.36 42.72 22.36 26.93 36.40 40.00 14.14 26.93 22.36 48.26 44.72 52.50 50.00 10.05 50.04 40.45 52.20 51.66 16.40
41.23 31.62 46.10 50.54 40.00 47.17 57.01 15.81 25.50 41.23 29.15 45.00 50.99 40.31 56.57 46.10 10.00 14.14 15.00 18.03 10.00 25.00 30.89 25.00 64.66 55.90 26.00 56.82 16.16 64.03 62.80 39.29
10.00 20.62 13.93 50.00 33.54 35.36 35.36 15.81 20.00 29.15 11.18 10.00 11.18 30.00 46.10 31.62 36.06 47.17 50.25 50.99 20.62 28.18 32.02 32.57 18.03 51.92 19.72 42.20 31.62 29.73 57.31
20.62 19.85 42.43 30.41 35.36 25.50 7.07 22.36 25.50 18.03 20.00 11.18 31.62 40.31 22.36 28.28 39.05 40.31 41.23 11.18 25.18 26.93 36.89 25.00 42.38 26.25 34.66 36.06 34.41 48.83
12.21 36.40 14.14 15.00 33.54 26.93 40.31 46.10 31.62 25.00 10.00 11.18 29.15 39.05 47.17 57.01 47.43 54.08 21.21 45.71 47.43 18.60 15.81 45.40 15.30 53.54 18.03 17.00 45.71
48.10 26.25 24.17 40.79 26.91 33.38 42.94 23.00 13.93 10.44 17.72 41.34 41.88 48.10 58.90 55.58 59.62 26.25 42.05 45.49 18.68 5.39 55.01 6.40 54.45 17.72 15.81 57.01
25.00 35.36 25.50 43.01 64.03 60.42 60.21 58.31 40.31 40.00 11.18 41.23 50.99 55.00 26.93 41.23 32.02 61.27 58.52 50.01 52.20 18.87 51.66 55.33 50.00 50.04 10.20
11.18 32.02 35.00 52.20 55.00 44.72 39.05 22.36 15.00 15.81 42.72 52.20 60.42 43.01 53.15 25.50 55.04 55.23 25.02 29.15 38.48 28.18 58.19 25.00 25.08 35.06
42.43 41.23 55.23 60.83 46.10 38.08 25.00 7.07 25.00 51.48 60.42 69.46 54.08 63.64 33.54 60.53 61.85 15.52 25.00 49.66 23.43 66.64 15.81 16.55 45.54
22.36 43.01 36.06 42.72 45.28 30.41 43.01 30.41 15.81 25.50 30.41 15.00 21.21 15.00 37.20 33.54 51.97 46.10 17.49 46.57 30.02 51.48 50.54 27.46
21.21 20.00 20.62 25.50 18.03 38.08 42.72 15.81 21.21 32.02 36.40 35.36 11.18 20.10 20.62 43.83 32.02 39.82 33.30 27.59 43.01 41.40 48.10
15.81 11.18 22.36 30.41 50.00 62.65 31.62 30.00 40.31 55.90 50.99 32.02 13.93 20.62 51.97 36.40 60.46 38.33 34.37 50.99 49.03 69.31
25.00 35.36 36.40 57.01 61.85 21.21 15.81 25.00 46.10 38.08 30.41 2.00 5.00 61.33 47.17 52.40 48.88 19.00 60.42 58.60 63.51
11.18 22.36 40.31 57.01 35.00 36.40 47.43 57.01 55.00 29.15 23.43 29.15 41.30 25.50 60.01 27.46 41.79 40.31 38.33 66.85
18.03 31.62 53.15 41.23 44.72 55.90 60.21 60.83 30.41 33.97 39.05 31.00 15.00 61.61 17.00 50.61 30.00 28.00 66.21
20.62 35.36 32.02 39.05 49.50 45.28 49.24 15.81 35.90 38.08 25.81 15.81 45.18 16.55 45.45 25.00 23.43 48.47
30.41 50.00 58.31 68.01 55.90 64.03 32.02 56.52 58.52 10.05 18.03 52.50 16.40 64.66 10.00 10.20 50.04
45.00 55.00 60.83 36.06 49.24 31.62 62.36 60.83 40.20 44.72 29.00 43.86 60.13 40.31 40.61 21.19
10.00 18.03 25.00 20.00 18.03 22.67 18.03 57.28 47.17 31.24 48.26 15.52 56.57 55.17 42.94
11.18 32.02 22.36 26.93 17.72 11.18 64.82 53.15 39.45 54.49 6.40 64.03 62.48 52.00
31.62 18.03 36.06 27.00 20.00 75.07 64.03 40.26 65.30 6.00 74.33 72.86 53.94
15.00 30.00 47.63 42.43 65.39 60.83 9.00 61.19 34.00 65.00 64.26 23.00
33.54 39.92 33.54 72.67 65.00 24.00 65.80 21.93 72.11 71.02 38.00
36 46
0 202
0 197
107 117
0 199
0 208
88 98
27 37
0 187
0 194
0 186
177 187
0 208
0 187
114 124
71 81
73 83
0 204
0 187
159 169
0 201
0 193
0 183
0 190
0 186
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
0 230
30.81 30.00 39.70 31.62 31.32 32.31 33.11 39.05 37.80 37.80 0 0 0 0 0
10 7 13 19 26 3 5 9 16 16 12 19 23 20 8 19 2 12 17 9 11 18 29 3 6
